지점,지점명,월,시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면상태(지면상태코드),지면온도(°C)
108,서울,2,12,4.7,,2.1,290,43,3.7,-6.8,1013.3,1024,0.6,1.38,9,0,,1131,,4.5
108,서울,2,13,5.1,,1.8,290,41,3.6,-7,1013.1,1023.8,0,1.03,9,0,,1097,,5.4
108,서울,2,14,5.6,,1.6,320,38,3.5,-7.6,1012.3,1022.9,0,1.1,9,0,,1087,,6.7
108,서울,2,15,6.3,,2.6,290,35,3.3,-8,1011.6,1022.2,0.3,1.2,8,0,,991,,7.6
108,서울,2,16,6.3,,2.9,290,35,3.3,-8,1011.3,1021.9,0.8,1.1,8,0,,1117,,6.6
108,서울,2,17,5.7,,3,290,36,3.3,-8.2,1010.9,1021.5,0.2,0.57,9,0,,1073,,3.7
108,서울,2,18,4.7,,2.4,290,43,3.7,-6.8,1011.6,1022.3,0,0.19,8,0,,938,,1
108,서울,2,19,3.6,,1.6,290,55,4.3,-4.6,1011.8,1022.5,0,0,,,55,728,,-0.9
108,서울,2,20,2.4,,1.9,270,60,4.4,-4.5,1012.1,1022.9,,,,,,661,,-0.3
108,서울,2,21,1.8,,1.2,230,63,4.4,-4.5,1012.4,1023.2,,,3,0,,604,,-0.5
108,서울,2,22,1,,0.7,230,69,4.5,-4,1012.4,1023.2,,,,2,,525,,-0.8
108,서울,2,23,0.5,,1.5,270,73,4.6,-3.7,1012.3,1023.2,,,,0,,465,,-1.2
108,서울,2,0,0,,2.3,270,75,4.6,-3.9,1012.2,1023.1,,,0,0,,394,,-1.4
108,서울,2,1,-0.5,,1.6,270,76,4.5,-4.2,1012.9,1023.8,,,,0,,402,,-1.7
108,서울,2,2,-0.8,,0.8,200,76,4.4,-4.5,1012.9,1023.8,,,,0,,421,,-2
108,서울,2,3,-1.3,,0.7,270,80,4.4,-4.3,1012.9,1023.8,,,0,0,,392,,-2.4
108,서울,2,4,-1.6,,0.6,320,83,4.5,-4.1,1011.8,1022.7,,,0,0,,368,,-2.7
108,서울,2,5,-1.8,,1.3,290,82,4.4,-4.4,1011.8,1022.7,,,0,0,,375,,-3.1
108,서울,2,6,-2.1,,1.8,290,82,4.3,-4.7,1012.4,1023.4,,,0,0,,381,,-3.1
108,서울,2,7,-2.2,,1.9,270,76,4,-5.8,1013.3,1024.3,,,1,0,,527,,-3.3
108,서울,2,8,-2.1,,1.7,270,71,3.7,-6.6,1013.9,1024.9,0,0.06,1,0,,610,,-3.1
108,서울,2,9,-1.4,,1.4,290,56,3.1,-9,1014,1024.9,0.9,0.54,2,0,,709,,-1.2
108,서울,2,10,1.1,,3.1,320,38,2.5,-11.6,1014.2,1025.1,1,1.13,0,0,,1184,,0.5
108,서울,2,11,2.8,,3.9,270,35,2.6,-11.1,1014.2,1025,1,1.71,0,0,,1265,,2.7
108,서울,2,12,4,,3.5,290,23,1.9,-15.3,1013.7,1024.4,1,2.03,3,0,,1785,,5.6
108,서울,2,13,4.2,,3.9,340,22,1.8,-15.6,1012.4,1023.1,1,2.21,3,0,,1812,,7.5
108,서울,2,14,5,,3.7,320,20,1.7,-16.1,1011.8,1022.5,1,2.12,5,0,,1866,,9
108,서울,2,15,5.4,,3.7,320,18,1.6,-17,1011.1,1021.7,1,1.82,7,0,,1940,,8.9
108,서울,2,16,5.1,,3.4,320,17,1.5,-18,1011.3,1022,1,1.2,7,0,,2000,,6
108,서울,2,17,3.9,,3.6,320,19,1.5,-17.6,1011.5,1022.2,0.4,0.58,9,0,,2000,,2.4
108,서울,2,18,3.2,,2.9,290,20,1.5,-17.6,1011.9,1022.6,0,0.16,10,0,,2000,,0.1
108,서울,2,19,2.5,,2.2,270,21,1.5,-17.6,1012,1022.8,0,0,,9,68,2000,,-0.1
108,서울,2,20,1.8,,3.1,290,19,1.3,-19.4,1012.5,1023.3,,,,9,65,2000,,-0.3
108,서울,2,21,1.1,,1.6,270,21,1.4,-18.8,1012.8,1023.6,,,10,0,,2000,,-0.5
108,서울,2,22,0.5,,2.9,290,22,1.4,-18.8,1013,1023.9,,,,9,65,2000,,-0.8
108,서울,2,23,-0.5,,3.3,290,26,1.5,-17.7,1013.4,1024.3,,,,9,69,2000,,-1.4
108,서울,2,0,-1.4,,3.4,340,28,1.5,-17.6,1013.6,1024.5,,,8,0,,1990,,-1.8
108,서울,2,1,-2.2,,1.1,340,31,1.6,-17,1013.7,1024.7,,,,7,71,1970,,-2.4
108,서울,2,2,-2.9,,1.6,360,31,1.5,-17.7,1014.1,1025.1,,,,,,1931,,-3.1
108,서울,2,3,-3.4,,0.9,340,32,1.5,-17.7,1013.9,1024.9,,,0,0,,1977,,-3.7
108,서울,2,4,-3.8,,1.1,360,32,1.5,-18.1,1014.1,1025.2,,,0,0,,2000,,-4.1
108,서울,2,5,-4,,1.8,320,35,1.6,-17.2,1014.3,1025.4,,,0,0,,2000,,-4.4
108,서울,2,6,-4,,3.4,320,34,1.6,-17.5,1014.3,1025.4,,,0,0,,2000,,-4.6
108,서울,2,7,-4.1,,3.5,320,35,1.6,-17.3,1014.1,1025.2,,,0,0,,1980,,-4.9
108,서울,2,8,-4.3,,1.9,320,36,1.6,-17.1,1014.3,1025.4,0,0.06,4,0,,1955,,-4.8
108,서울,2,9,-3.8,,1.7,290,28,1.3,-19.6,1014.7,1025.8,1,0.63,2,0,,1904,,-2.4
108,서울,2,10,-1.8,,2.6,290,25,1.3,-19.2,1015.2,1026.2,1,1.17,5,0,,1913,,0
108,서울,2,11,0.2,,2.2,270,22,1.4,-19,1014.8,1025.7,1,1.57,6,0,,1907,,1.8
108,서울,2,12,2.2,,2,270,17,1.2,-20.4,1013.9,1024.7,1,1.99,8,0,,1824,,4.5
108,서울,2,13,2.9,,3.3,290,14,1.1,-22,1013.1,1023.9,1,2.14,7,0,,2000,,6.5
108,서울,2,14,3.3,,2.9,320,14,1.1,-21.7,1012.5,1023.2,1,2.49,2,0,,1985,,8.7
108,서울,2,15,4.2,,2.7,270,15,1.2,-20.2,1011.9,1022.6,1,2.21,3,0,,1995,,8.9
108,서울,2,16,3.7,,3.9,320,14,1.1,-21.4,1011.6,1022.3,1,1.71,3,0,,2000,,6.9
108,서울,2,17,3.1,,3.7,290,14,1.1,-21.9,1011.7,1022.4,1,1,1,0,,2000,,2.5
108,서울,2,18,1.8,,3.4,290,16,1.1,-21.4,1011.7,1022.5,0.8,0.31,0,0,,2000,,-0.2
108,서울,2,19,-0.1,,2.8,290,39,2.4,-12.4,1012.4,1023.3,0,0,,0,,2000,,-0.6
108,서울,2,20,-1.1,,1.5,290,43,2.4,-12.1,1013,1023.9,,,,0,,2000,,-1.2
108,서울,2,21,-1.6,,2.2,290,52,2.8,-10.1,1013.4,1024.4,,,0,0,,2000,,-1.9
108,서울,2,22,-2.2,,1.4,290,55,2.9,-10,1013.5,1024.5,,,,,,2000,,-2.4
108,서울,2,23,-2.7,,1.1,290,58,2.9,-9.8,1013.5,1024.5,,,,1,19,2000,,-2.7
108,서울,2,0,-2.7,,1.7,290,58,2.9,-9.8,1013.7,1024.7,,,0,0,,2000,,-3
108,서울,2,1,-2.2,,1,290,58,3,-9.3,1013.7,1024.7,,,,9,17,2000,,-2.9
108,서울,2,2,-2.9,,0,0,57,2.8,-10.2,1013.6,1024.6,,,,4,,1985,,-3.5
108,서울,2,3,-2.8,,0.5,270,57,2.8,-10.1,1013.5,1024.5,,,9,9,13,1995,,-2.6
108,서울,2,4,-2.4,,0.3,0,58,3,-9.5,1012.9,1023.9,,,9,9,14,2000,,-2.7
108,서울,2,5,-2.4,,1.1,20,59,3,-9.3,1012.6,1023.6,,,8,8,12,1984,,-3.1
108,서울,2,6,-3,,0.8,360,62,3,-9.2,1012.2,1023.2,,,0,0,,1996,,-4.3
108,서울,2,7,-3.7,,0.7,360,64,3,-9.5,1012.5,1023.5,,,0,0,,1891,,-4.9
108,서울,2,8,-3.6,,0.9,360,63,3,-9.6,1012.6,1023.6,0,0.07,1,1,10,1473,,-4.4
108,서울,2,9,-1.9,,0.9,50,51,2.7,-10.7,1012.8,1023.8,1,0.58,1,1,10,1654,,-1.6
108,서울,2,10,0.9,,1.1,90,44,2.9,-10,1012.4,1023.2,1,1.16,0,0,,1826,,0.6
108,서울,2,11,2.7,,0.9,110,44,3.3,-8.3,1012,1022.8,0.8,1.45,8,8,9,1761,,2.8
108,서울,2,12,4.8,,2.6,230,47,4.1,-5.5,1011.1,1021.8,0.9,1.72,4,4,10,1373,,6.8
108,서울,2,13,4.5,,3.8,230,51,4.3,-4.7,1010.5,1021.2,0.7,1.08,9,9,10,1108,,4.1
108,서울,2,14,4.8,,4.3,230,50,4.3,-4.7,1009.3,1020,0.6,1.01,9,9,10,1168,,5
108,서울,2,15,5,,4.4,250,49,4.3,-4.8,1008.9,1019.5,0.4,0.96,9,9,10,1138,,5.2
108,서울,2,16,5,,4.3,250,50,4.4,-4.5,1008.7,1019.3,0.5,0.74,8,8,11,1121,,4.5
108,서울,2,17,4.6,,3.9,230,52,4.4,-4.4,1008.9,1019.5,0.4,0.5,9,9,10,1059,,3.3
108,서울,2,18,3.9,,4,250,56,4.5,-4,1008.9,1019.6,0.1,0.18,4,4,10,1004,,1.2
108,서울,2,19,3.5,,2.7,230,60,4.7,-3.5,1009,1019.7,0,0,,7,10,936,,-0.1
108,서울,2,20,3,,2.4,200,62,4.7,-3.5,1008.8,1019.5,,,,2,10,975,,-0.2
108,서울,2,21,2.9,,2.5,230,64,4.8,-3.2,1009.3,1020,,,9,5,10,1154,,-0.1
108,서울,2,22,2.9,,2.3,200,65,4.9,-3,1009.1,1019.8,,,,9,9,1150,,0
108,서울,2,23,2.9,,2.6,180,63,4.8,-3.4,1008.5,1019.2,,,,9,8,1253,,0
108,서울,2,0,1.7,0.4,2.7,200,86,6,-0.3,1008,1018.8,,,10,8,1,54,,0
108,서울,2,1,0.6,,2.1,200,96,6.1,0,1008.5,1019.3,,,10,8,6,118,,0
108,서울,2,2,0.7,,1.4,230,97,6.2,0.2,1008.9,1019.7,,,10,8,6,197,,0
108,서울,2,3,0.9,3.7,1.2,250,97,6.3,0.4,1009.3,1020.1,,,9,9,10,243,,0
108,서울,2,4,1.1,,2.5,290,96,6.3,0.5,1009.5,1020.3,,,9,9,10,241,,0
108,서울,2,5,1,,0.7,270,91,6,-0.3,1009.2,1020,,,5,5,9,257,,0
108,서울,2,6,0.4,,0.3,0,95,6,-0.3,1009.5,1020.3,,,3,3,8,197,,0
108,서울,2,7,-0.1,,0.5,340,97,5.9,-0.5,1009.9,1020.8,,,1,1,7,179,,-0.1
108,서울,2,8,-0.2,,0.4,0,97,5.8,-0.6,1010.6,1021.5,0,0.05,1,1,7,197,,-0.1
108,서울,2,9,0.5,,0.6,50,94,6,-0.3,1010.9,1021.7,0.4,0.37,1,1,7,199,,-0.1
108,서울,2,10,2.2,,0.8,70,83,6,-0.3,1011.2,1022,0.9,0.92,3,3,7,221,,-0.1
108,서울,2,11,3.8,,0.9,110,72,5.8,-0.7,1011,1021.7,0.2,1.1,9,9,7,236,,-0.1
108,서울,2,12,5.3,,0.9,20,70,6.2,0.2,1010.9,1021.5,0.9,1.73,8,8,7,226,,0
108,서울,2,13,6.7,,2,180,64,6.2,0.3,1010.2,1020.8,1,1.94,7,7,7,241,,0
108,서울,2,14,7.8,,2.1,200,57,6,-0.2,1009.2,1019.7,0.7,1.39,9,9,7,277,,6.7
108,서울,2,15,8.2,,0.6,50,62,6.7,1.3,1008.6,1019.1,0.6,1.22,9,9,7,291,,7.2
108,서울,2,16,8.3,,2.7,230,60,6.5,0.9,1008.7,1019.2,0.1,0.36,9,9,8,354,,5.2
108,서울,2,17,7.9,,4.2,230,68,7.2,2.3,1008.2,1018.7,0,0.27,9,9,7,352,,4.5
108,서울,2,18,7.5,,5,230,70,7.2,2.3,1008.4,1018.9,0,0.08,9,9,7,374,,3.6
108,서울,2,19,6.9,,3.7,230,73,7.2,2.3,1008.9,1019.4,0,0,,9,,369,,3.1
108,서울,2,20,6.4,,2.8,230,77,7.4,2.6,1009.7,1020.3,,,,9,,316,,2.8
108,서울,2,21,6,,2.7,200,79,7.4,2.6,1010.4,1021,,,9,9,4,306,,2.6
108,서울,2,22,5.7,,2.5,230,81,7.4,2.6,1011.1,1021.7,,,,9,4,292,,2.4
108,서울,2,23,5.5,,2.7,290,80,7.2,2.3,1012.1,1022.8,,,,9,4,258,,2.3
108,서울,2,0,4.6,,3,290,82,6.9,1.7,1012.7,1023.4,,,8,8,,240,,1.3
108,서울,2,1,4,,1.7,290,83,6.7,1.3,1013.3,1024,,,,4,3,235,,0.1
108,서울,2,2,3.7,,1.6,290,82,6.5,0.9,1013.8,1024.5,,,,9,,229,,0.2
108,서울,2,3,3.5,,2.9,290,82,6.4,0.7,1014.3,1025,,,9,9,3,217,,0.6
108,서울,2,4,2.7,,2.8,340,82,6.1,0,1014.2,1025,,,4,4,3,222,,-0.7
108,서울,2,5,1.8,,2.7,290,84,5.8,-0.6,1014.9,1025.7,,,0,0,,214,,0
108,서울,2,6,1.2,,2.5,270,83,5.6,-1.3,1016.2,1027.1,,,2,0,,245,,0
108,서울,2,7,0.6,,1.6,290,86,5.5,-1.4,1016.9,1027.8,,,7,0,,211,,0
108,서울,2,8,0,,2.8,290,77,4.7,-3.5,1017.6,1028.5,0,0.06,6,0,,289,,-0.2
108,서울,2,9,0.6,,3.8,320,64,4.1,-5.4,1018,1028.9,0.8,0.65,9,0,,430,,0
108,서울,2,10,0.8,,2.9,290,60,3.9,-6,1018.4,1029.3,0,0.71,9,0,,497,,0
108,서울,2,11,2.2,,2.4,270,50,3.6,-7.1,1018.4,1029.2,0.3,1.1,8,0,,608,,2.3
108,서울,2,12,4,,1.4,290,37,3,-9.4,1017.9,1028.7,1,1.75,7,0,,763,,8.4
108,서울,2,13,5.3,,2.1,290,29,2.6,-11.3,1017.2,1027.9,1,2.08,8,0,,1007,,11
108,서울,2,14,6.9,,1.9,290,19,1.9,-15.1,1016.7,1027.3,1,2.36,5,0,,1843,,12.5
108,서울,2,15,6.7,,2.7,270,24,2.4,-12.4,1016.4,1027,1,1.95,7,0,,1536,,10.9
108,서울,2,16,5.9,,3,270,21,1.9,-14.8,1016.5,1027.2,1,1.34,8,0,,1864,,7.9
108,서울,2,17,4.9,,3.1,290,28,2.4,-12.1,1016.7,1027.4,1,0.77,9,0,,1477,,4.6
108,서울,2,18,3.5,,2.9,290,30,2.4,-12.4,1017.1,1027.9,0.5,0.31,7,0,,1726,,1
108,서울,2,19,2.1,,2.8,290,27,1.9,-15,1017.4,1028.2,0,0.01,,0,,1883,,0
108,서울,2,20,1.1,,1.4,320,32,2.1,-13.8,1017.3,1028.2,,,,0,,1785,,-0.1
108,서울,2,21,0.7,,1.3,20,31,2,-14.5,1017.3,1028.2,,,0,0,,1923,,-0.5
108,서울,2,22,0.1,,0.9,340,32,2,-14.6,1017.2,1028.1,,,,,,1937,,-0.6
108,서울,2,23,-0.6,,1.3,290,39,2.3,-12.8,1017,1027.9,,,,0,,1731,,-0.7
108,서울,2,0,-1.1,,1.2,290,44,2.5,-11.8,1016.8,1027.8,,,8,0,,1741,,-0.7
108,서울,2,1,-1.4,,0.6,290,43,2.4,-12.3,1016.6,1027.6,,,,7,,1791,,-0.6
108,서울,2,2,-1.5,,1.1,290,46,2.5,-11.6,1016.3,1027.3,,,,10,32,1744,,-0.8
108,서울,2,3,-1.3,,0.8,90,42,2.3,-12.5,1016,1027,,,9,9,36,1648,,-0.7
108,서울,2,4,-1.1,,0.7,20,43,2.4,-12.1,1015.7,1026.7,,,9,9,30,1558,,-0.6
108,서울,2,5,-0.7,,0.9,360,41,2.4,-12.3,1015.9,1026.8,,,9,9,30,1442,,-0.6
108,서울,2,6,-0.8,,0.6,20,44,2.5,-11.5,1015.6,1026.5,,,9,9,32,1541,,-0.7
108,서울,2,7,-1,,0.9,20,47,2.7,-10.9,1015.6,1026.5,,,4,4,31,1552,,-1.1
108,서울,2,8,-1.3,,0.6,360,54,3,-9.4,1015.5,1026.5,0,0.06,7,7,28,1597,,-0.9
108,서울,2,9,-0.3,,1.1,50,48,2.9,-10,1015.6,1026.5,0.3,0.43,1,1,18,1394,,-0.1
108,서울,2,10,2.1,,1.1,50,42,3,-9.5,1015.6,1026.4,1,1.12,0,0,,1564,,0.2
108,서울,2,11,4.3,,2.6,200,29,2.4,-12.2,1015.1,1025.8,1,1.87,0,0,,1293,,1.6
108,서울,2,12,5.5,,3.1,290,25,2.3,-13,1015,1025.7,1,2.28,0,0,,1652,,3.6
108,서울,2,13,6.1,,2.4,290,22,2.1,-14,1014,1024.6,1,2.5,0,0,,1710,,7
108,서울,2,14,7,,2.4,270,23,2.3,-12.7,1013.2,1023.8,1,2.52,0,0,,1645,,11.1
108,서울,2,15,7.5,,2.7,270,21,2.2,-13.4,1012.7,1023.3,1,2.22,0,0,,1900,,11.6
108,서울,2,16,7.6,,3.2,270,18,1.9,-15.2,1012.5,1023.1,1,1.73,0,0,,1930,,9.5
108,서울,2,17,6.9,,2.9,270,25,2.5,-11.8,1012.5,1023.1,1,1.07,0,0,,1795,,5.6
108,서울,2,18,5.2,,2.8,270,30,2.6,-11,1012.8,1023.5,0.9,0.36,0,0,,1877,,2.1
108,서울,2,19,3.1,,2.6,290,40,3,-9.2,1013.4,1024.1,0,0.01,,0,,1804,,-0.3
108,서울,2,20,1.3,,2.8,290,49,3.3,-8.2,1013.9,1024.7,,,,0,,1683,,0
108,서울,2,21,0.2,,2.5,290,55,3.4,-7.7,1014.3,1025.2,,,0,0,,1942,,-0.1
108,서울,2,22,0,,2.5,270,54,3.3,-8.2,1014.5,1025.4,,,,0,,1929,,-0.4
108,서울,2,23,-0.3,,1,250,58,3.5,-7.5,1014.3,1025.2,,,,0,,1945,,-0.5
108,서울,2,0,-0.9,,0.7,340,60,3.4,-7.7,1014.4,1025.3,,,0,0,,1844,,-0.7
108,서울,2,1,-1.2,,0.9,320,63,3.5,-7.3,1014.2,1025.1,,,,0,,1846,,-0.8
108,서울,2,2,-1.7,,0.8,340,66,3.6,-7.2,1014.3,1025.3,,,,0,,1631,,-0.9
108,서울,2,3,-1.9,,1,290,67,3.6,-7.2,1014.1,1025.1,,,0,0,,1575,,-1.1
108,서울,2,4,-2.3,,1.1,290,69,3.6,-7.2,1014,1025,,,0,0,,1411,,-1.3
108,서울,2,5,-2.5,,0.8,290,73,3.7,-6.6,1014.2,1025.2,,,0,0,,1134,,-1.5
108,서울,2,6,-2.7,,0.5,20,72,3.6,-7,1014.4,1025.4,,,0,0,,1253,,-1.6
108,서울,2,7,-3.1,,0.8,20,68,3.3,-8.1,1014.9,1025.9,,,0,0,,1417,,-1.7
108,서울,2,8,-2.9,,0.7,20,63,3.1,-8.9,1015.6,1026.6,0.3,0.11,0,0,,1386,,-1.4
108,서울,2,9,-1.1,,0.9,90,53,3,-9.4,1016.1,1027.1,1,0.72,0,0,,1308,,-0.3
108,서울,2,10,1.9,,1.1,70,46,3.2,-8.5,1016,1026.8,1,1.39,2,0,,1233,,0.6
108,서울,2,11,4.6,,1.6,140,37,3.1,-8.8,1015.9,1026.6,1,1.95,1,0,,1309,,1.9
108,서울,2,12,6.9,,1.1,180,28,2.8,-10.3,1015.2,1025.8,1,2.35,1,0,,1301,,4.3
108,서울,2,13,8.1,,1.2,50,26,2.8,-10.2,1014.2,1024.7,1,2.48,0,0,,1422,,6.9
108,서울,2,14,9.9,,1.5,180,25,3,-9.2,1013.3,1023.8,1,2.43,0,0,,1401,,10.3
108,서울,2,15,10.3,,2.1,290,23,2.9,-9.9,1012.8,1023.3,1,2.09,0,0,,1317,,11.5
108,서울,2,16,9.5,,3.1,290,31,3.7,-6.8,1012.5,1023,1,1.54,1,0,,973,,9.7
108,서울,2,17,8.7,,3.1,270,30,3.4,-7.9,1012.5,1023,1,0.96,0,0,,1117,,6.5
108,서울,2,18,7.2,,2.3,250,26,2.6,-11,1012.6,1023.2,0.9,0.33,0,0,,1398,,3.2
108,서울,2,19,5.5,,2.7,290,30,2.7,-10.7,1012.8,1023.5,0,0.01,,0,,1150,,0.9
108,서울,2,20,4.3,,1.7,290,32,2.7,-10.9,1012.9,1023.6,,,,0,,1101,,0.1
108,서울,2,21,3.3,,1.4,290,36,2.8,-10.3,1012.8,1023.5,,,0,0,,1110,,0
108,서울,2,22,2.7,,1,290,40,3,-9.5,1012.8,1023.6,,,,1,44,1089,,-0.1
108,서울,2,23,2.8,,0.7,290,39,2.9,-9.8,1012.9,1023.7,,,,9,,1065,,-0.1
108,서울,2,0,2.6,,1.8,290,40,3,-9.6,1013.2,1024,,,9,9,33,1095,,-0.2
108,서울,2,1,2.1,,0.9,290,44,3.1,-8.9,1012.8,1023.6,,,,10,34,1107,,-0.2
108,서울,2,2,1.5,,1.2,290,44,3,-9.4,1012.8,1023.6,,,,1,39,1079,,-0.5
108,서울,2,3,1.1,,1,290,44,2.9,-9.8,1012.6,1023.4,,,2,2,32,1128,,-0.5
108,서울,2,4,0.9,,0.8,360,46,3,-9.4,1012.2,1023,,,0,0,,1140,,-0.6
108,서울,2,5,0.6,,0.1,0,50,3.2,-8.6,1012.3,1023.2,,,0,0,,1026,,-0.7
108,서울,2,6,0.6,,0.4,0,50,3.2,-8.6,1012.5,1023.4,,,9,9,12,985,,-0.2
108,서울,2,7,1.3,,0.7,290,47,3.2,-8.7,1012.9,1023.7,,,9,9,11,1084,,-0.2
108,서울,2,8,2,,0.7,20,51,3.6,-7,1013.3,1024.1,0,0,9,9,9,990,,-0.1
108,서울,2,9,2.5,,1,20,51,3.7,-6.6,1013.7,1024.5,0,0.07,9,9,7,866,,-0.1
108,서울,2,10,3.3,,0.7,50,47,3.6,-6.9,1013.8,1024.5,0,0.22,9,9,8,818,,0
108,서울,2,11,4.8,,0.8,360,41,3.5,-7.3,1013.7,1024.4,0,0.53,9,9,8,792,,0.1
108,서울,2,12,5.4,,0.7,90,37,3.3,-8.1,1013.5,1024.2,0,0.43,9,9,7,815,,0.3
108,서울,2,13,5.8,,0.6,200,39,3.6,-7.1,1013,1023.6,0,0.35,10,10,7,931,,0.3
108,서울,2,14,6.3,,0.8,200,40,3.8,-6.3,1012.4,1023,0,0.34,10,10,6,943,,0.8
108,서울,2,15,6.7,,0.8,230,48,4.7,-3.5,1012.3,1022.9,0,0.39,9,9,6,817,,0.9
108,서울,2,16,6.9,,1.1,140,54,5.4,-1.7,1011.9,1022.5,0,0.32,10,8,6,692,,1.8
108,서울,2,17,6.8,,1,270,57,5.6,-1.1,1012.1,1022.7,0,0.16,10,8,6,623,,2.3
108,서울,2,18,6.6,,0.8,290,62,6.1,-0.1,1011.9,1022.5,0,0.05,10,7,6,522,,2.2
108,서울,2,19,6.1,,1,50,44,4.2,-5.2,1011.8,1022.4,0,0,,,6,750,,1.9
108,서울,2,20,5.9,,1.3,90,44,4.1,-5.4,1011.8,1022.4,,,,10,6,733,,1.3
108,서울,2,21,5.7,,0.8,90,46,4.2,-5,1012.1,1022.7,,,10,7,8,727,,1.3
108,서울,2,22,5.4,,1.1,90,49,4.4,-4.4,1012,1022.7,,,,10,10,687,,0.7
108,서울,2,23,5.3,,1.5,90,53,4.7,-3.5,1011.7,1022.4,,,,10,11,582,,0.7
108,서울,2,0,5.1,,1.1,50,52,4.6,-3.9,1011.2,1021.9,,,10,7,11,614,,0.6
108,서울,2,1,5,,1.4,90,53,4.6,-3.8,1011,1021.7,,,,10,12,557,,0.6
108,서울,2,2,5.2,,1.3,110,54,4.8,-3.3,1010.9,1021.6,,,,,36,516,,0.7
108,서울,2,3,5.3,,1.7,110,55,4.9,-3,1009.9,1020.5,,,10,10,30,488,,0.8
108,서울,2,4,5.4,,1.7,90,56,5,-2.6,1008.8,1019.4,,,10,10,36,472,,0.8
108,서울,2,5,5.2,,1.7,90,59,5.2,-2.1,1008.4,1019,,,9,9,35,437,,0.8
108,서울,2,6,5.2,,1.9,90,60,5.3,-1.9,1008.5,1019.1,,,10,10,34,430,,0.9
108,서울,2,7,5.5,,2.8,90,59,5.4,-1.8,1007.3,1017.9,,,10,10,30,448,,1
108,서울,2,8,5.7,,2.5,90,57,5.2,-2.1,1006.3,1016.9,0,0.04,10,10,29,458,,1.6
108,서울,2,9,6.2,,2.4,110,55,5.2,-2.1,1005.7,1016.2,0,0.13,10,10,28,478,,2.3
108,서울,2,10,6.5,,2,90,53,5.1,-2.4,1004.9,1015.4,0,0.21,10,10,28,518,,2.9
108,서울,2,11,7.1,,2.2,90,50,5,-2.6,1004.3,1014.8,0,0.33,10,10,28,534,,3.9
108,서울,2,12,7.6,,2.6,90,48,5,-2.7,1002.8,1013.3,0,0.39,10,2,18,600,,4.7
108,서울,2,13,7.6,,2.3,90,57,6,-0.3,1000.9,1011.3,0,0.33,10,6,10,554,,4.6
108,서울,2,14,5.7,,3.7,110,80,7.3,2.5,998.2,1008.7,0,0.13,10,8,6,348,,4
108,서울,2,15,4.8,4.5,2.9,70,87,7.5,2.8,996.2,1006.7,0,0.08,10,8,6,312,,3.5
108,서울,2,16,4.2,,2.5,90,89,7.3,2.5,994.6,1005.1,0,0.07,10,9,3,479,,3.1
108,서울,2,17,3.8,,2.7,70,90,7.2,2.3,993.5,1004,0,0,10,9,4,654,,2.7
108,서울,2,18,3.6,9.5,2.1,110,90,7.1,2.1,992.5,1003,0,0,10,9,3,845,,2.4
108,서울,2,19,2.5,,1.9,70,95,6.9,1.7,992.1,1002.6,0,0,10,9,3,838,,1.7
108,서울,2,20,2.7,,1.5,20,96,7.1,2.1,992.1,1002.6,,,10,6,3,1479,,1.2
108,서울,2,21,2.4,9,2.5,320,95,6.9,1.6,992.5,1003.1,,,10,8,5,1349,,1.3
108,서울,2,22,2.3,,1.9,270,96,6.9,1.7,992.7,1003.3,,,10,8,2,1207,,1
108,서울,2,23,1.8,,1.2,290,96,6.7,1.2,992.8,1003.4,,,10,6,2,745,,0.8
108,서울,3,0,2,2,1.3,320,96,6.8,1.4,993,1003.6,,,10,5,,1894,,0.8
108,서울,3,1,2.1,,0.2,0,97,6.9,1.6,993,1003.6,,,10,5,6,859,,0.8
108,서울,3,2,2,,1,290,97,6.8,1.5,993.1,1003.7,,,9,9,9,580,,0.8
108,서울,3,3,1.6,0.1,2.3,270,97,6.6,1.1,993.1,1003.7,,,10,8,10,469,,0.6
108,서울,3,4,1.6,,1.1,270,97,6.6,1.1,993.1,1003.7,,,10,7,10,636,,0.6
108,서울,3,5,2.2,,2.9,200,97,6.9,1.7,992.1,1002.7,,,10,8,1,362,,0.8
108,서울,3,6,3,0.4,2.7,270,96,7.3,2.4,992.2,1002.7,,,10,7,1,303,,1.4
108,서울,3,7,2.6,,4.3,270,89,6.5,0.9,993.4,1004,,,9,9,6,320,,1.2
108,서울,3,8,1.5,,3.2,270,80,5.5,-1.5,994.9,1005.5,0,0.04,9,9,6,1246,,0.6
108,서울,3,9,0.1,0,4.9,320,78,4.8,-3.2,997.4,1008.1,0,0.09,9,9,6,615,,0.4
108,서울,3,10,0.1,,5.3,290,53,3.3,-8.3,998.8,1009.5,0.7,1.12,2,2,10,1022,,3.9
108,서울,3,11,0.8,,4.6,270,52,3.4,-7.9,999.8,1010.5,1,2.2,3,3,11,1035,,7.3
108,서울,3,12,0.5,,4.7,290,46,2.9,-9.8,1001.2,1011.9,1,2.49,2,2,12,1172,,8.9
108,서울,3,13,1.4,,4,290,37,2.5,-11.7,1001.6,1012.3,1,2.95,2,2,13,1681,,11.1
